,Unnamed: 0,attack,client,dst_ip,severity,src_ip
1205,1143,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.76.15
1206,2748,Scanner Enforcement Violation,1,200.75.192.254,High,200.147.32.109
1207,2978,Scanner Enforcement Violation,1,200.75.192.254,High,153.135.64.143
1208,845,,2,10.196.206.13,Informational,10.177.110.55
1209,2598,NTP Enforcement Violation,1,200.75.192.252,High,75.55.49.208
1210,1882,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.15
1211,240,Windows SMB Protection Violation,2,10.200.52.150,Critical,10.200.205.230
1212,1111,,2,10.197.208.87,Informational,191.33.223.216
1213,1189,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.113
1214,2668,NTP Enforcement Violation,1,200.75.192.254,High,74.232.187.126
1215,3164,Scanner Enforcement Violation,1,200.75.192.252,High,57.75.130.176
1216,2528,Scanner Enforcement Violation,1,200.75.192.254,High,52.29.162.94
1217,1157,,2,10.200.44.156,Informational,10.129.47.65
1218,976,,2,10.196.88.46,Informational,94.221.16.154
1219,680,,2,10.196.80.51,Informational,55.116.211.130
1220,2379,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.88.4
1221,862,,2,10.196.80.111,Informational,10.129.235.250
1222,695,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.152.38
1223,1221,,2,10.196.142.104,Informational,10.177.66.141
1224,517,,2,10.196.150.38,Informational,69.215.202.158
1225,3107,Scanner Enforcement Violation,1,200.75.192.254,High,115.110.38.6
1226,2796,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.41
1227,3002,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.15
1228,2213,NTP Enforcement Violation,1,200.75.192.250,High,191.198.56.73
1229,1224,Large ping,2,192.168.253.254,Medium,192.168.252.16
1230,354,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.78.31
1231,202,Windows SMB Protection Violation,2,10.197.208.88,Critical,10.200.205.231
1232,611,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.12
1233,2191,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.88.18
1234,998,,2,10.196.222.51,Informational,178.226.64.153
1235,2586,Scanner Enforcement Violation,1,200.75.192.250,High,153.135.64.143
1236,375,,2,10.196.144.127,Informational,110.103.151.206
1237,1828,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.9
1238,2285,Scanner Enforcement Violation,1,200.75.192.250,High,191.142.236.34
1239,2893,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.209
1240,78,Windows SMB Protection Violation,2,10.196.78.22,Critical,10.200.205.231
1241,2221,Scanner Enforcement Violation,1,200.75.192.250,High,57.75.130.176
1242,2781,Scanner Enforcement Violation,1,200.75.192.250,High,87.7.10.253
1243,1125,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.34
1244,1986,,5,80.201.215.182,Informational,10.0.11.73
1245,1285,,2,10.196.142.172,Informational,19.94.119.244
1246,1555,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.144.39
1247,2504,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.4
1248,1465,Windows SMB Protection Violation,2,10.196.224.1,Critical,10.200.205.231
1249,959,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.150
1250,3135,NTP Enforcement Violation,1,200.75.192.250,High,190.105.139.90
1251,165,Windows SMB Protection Violation,2,10.196.222.145,Critical,10.200.205.231
1252,1152,,2,10.200.44.156,Informational,10.129.47.114
1253,2199,Scanner Enforcement Violation,1,200.75.192.254,High,131.212.217.214
1254,2066,,5,83.234.42.40,Informational,10.0.11.116
1255,2566,Application Servers Protection Violation,1,200.75.192.252,High,190.105.139.75
1256,996,,2,10.197.86.41,Informational,191.33.223.204
1257,2222,Scanner Enforcement Violation,1,200.75.192.252,High,57.75.130.176
1258,2308,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.15
1259,1466,Windows SMB Protection Violation,2,10.196.222.125,Critical,10.200.205.230
1260,1055,,2,10.196.86.53,Informational,210.13.192.141
1261,1406,Windows SMB Protection Violation,2,10.196.222.52,Critical,10.200.205.230
1262,447,,2,10.195.208.6,Informational,10.177.66.66
1263,2739,Web Server Enforcement Violation,1,200.75.192.250,Critical,173.99.214.206
1264,2293,NTP Enforcement Violation,1,200.75.192.250,High,191.216.32.134
1265,231,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.51
1266,452,,2,10.197.78.56,Informational,29.44.170.89
1267,358,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.106
1268,2008,,5,74.67.180.43,Informational,10.0.11.73
1269,1365,,2,10.200.44.156,Informational,10.129.47.65
1270,569,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.118
1271,1578,Windows SMB Protection Violation,2,10.196.86.85,Critical,10.200.205.231
1272,176,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.72
1273,1674,Windows SMB Protection Violation,2,10.196.84.2,Critical,10.200.205.231
1274,1699,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.152.12
1275,1703,Windows SMB Protection Violation,2,10.200.43.34,Critical,10.200.205.231
1276,1590,Windows SMB Protection Violation,2,10.196.12.0,Critical,10.200.205.230
1277,230,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.100
1278,470,,2,10.196.86.68,Informational,191.60.216.52
1279,1067,,2,10.197.208.87,Informational,191.33.223.100
1280,1567,Windows SMB Protection Violation,2,10.196.150.23,Critical,10.200.205.231
1281,584,,2,10.195.206.48,Informational,10.177.110.55
1282,330,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.38
1283,682,,2,10.195.140.3,Informational,10.177.110.23
1284,2319,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.88.18
1285,516,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.142.20
1286,1482,Windows SMB Protection Violation,2,10.197.208.8,Critical,10.200.205.230
1287,1596,Windows SMB Protection Violation,2,10.196.152.10,Critical,10.200.205.231
1288,70,Windows SMB Protection Violation,2,10.196.224.21,Critical,10.200.205.231
1289,1256,,2,10.196.142.172,Informational,19.94.119.244
1290,900,DNS Enforcement Violation,2,10.200.105.201,Critical,10.200.46.102
1291,1574,Windows SMB Protection Violation,2,10.196.222.46,Critical,10.200.205.231
1292,1565,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.126
1293,2170,Scanner Enforcement Violation,1,200.75.192.252,High,115.236.88.47
1294,739,,2,10.200.43.26,Informational,78.21.81.253
1295,1078,,2,214.100.17.180,Informational,10.197.208.87
1296,567,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.17
1297,2183,Web Server Enforcement Violation,1,200.75.192.250,Medium,40.217.59.241
1298,2352,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.41
1299,626,,2,10.197.206.91,Informational,40.234.30.155
1300,2485,Scanner Enforcement Violation,1,200.75.192.250,High,68.210.89.223
1301,963,,2,10.196.142.78,Informational,10.177.110.55
1302,855,,2,10.196.223.246,Informational,110.106.17.124
1303,1742,Windows SMB Protection Violation,2,10.196.78.24,Critical,10.200.205.230
1304,1668,Windows SMB Protection Violation,2,10.197.204.43,Critical,10.200.205.230
1305,893,,2,10.196.96.40,Informational,191.94.180.125
1306,3024,Application Servers Protection Violation,1,200.75.192.254,High,190.105.139.87
1307,382,,2,10.195.144.5,Informational,10.177.66.66
1308,1498,Windows SMB Protection Violation,2,10.196.143.249,Critical,10.200.205.230
1309,86,Windows SMB Protection Violation,2,10.196.224.48,Critical,10.200.205.230
1310,311,Windows SMB Protection Violation,2,10.197.206.13,Critical,10.200.205.231
1311,1521,Windows SMB Protection Violation,2,10.200.251.128,Critical,10.200.205.230
1312,1746,Windows SMB Protection Violation,2,10.196.150.48,Critical,10.200.205.231
1313,870,,2,58.204.136.9,Informational,10.197.90.206
1314,1847,Windows SMB Protection Violation,2,10.197.208.59,Critical,10.200.205.231
1315,2377,Scanner Enforcement Violation,1,200.75.192.254,High,153.135.64.123
1316,89,Windows SMB Protection Violation,2,10.197.206.119,Critical,10.200.205.231
1317,104,Windows SMB Protection Violation,2,10.196.142.59,Critical,10.200.205.230
1318,3213,Streaming Engine: TCP anomaly detected,3,192.168.98.222,Informational,192.168.98.254
1319,690,DNS Enforcement Violation,2,10.200.105.202,Critical,10.196.80.144
1320,384,,2,10.196.78.159,Informational,29.44.168.38
1321,722,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.142.74
1322,2278,Application Servers Protection Violation,1,200.75.192.250,High,190.105.139.115
1323,1556,Windows SMB Protection Violation,2,10.197.207.248,Critical,10.200.205.230
1324,1116,,2,10.197.208.87,Informational,176.67.196.35
1325,49,Windows SMB Protection Violation,2,10.197.90.131,Critical,10.200.205.231
1326,2682,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.100
1327,926,,2,10.196.94.46,Informational,157.101.16.70
1328,1407,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.94.35
1329,1514,Windows SMB Protection Violation,2,10.196.142.12,Critical,10.200.205.230
1330,2770,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.18
1331,790,,2,10.196.142.63,Informational,110.103.151.206
1332,3099,Scanner Enforcement Violation,1,200.75.192.252,High,57.38.54.53
1333,579,,2,10.197.208.63,Informational,29.35.197.128
1334,800,,2,10.196.222.157,Informational,29.44.170.89
1335,525,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.125
1336,2723,Web Server Enforcement Violation,1,200.75.192.250,Medium,146.143.208.71
1337,1859,Windows SMB Protection Violation,2,10.196.82.17,Critical,10.200.205.231
1338,2872,Scanner Enforcement Violation,1,200.75.192.250,High,148.4.25.230
1339,1033,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.110
1340,1137,Streaming Engine: Potential network configuration problem detected,2,58.52.57.101,Informational,192.168.195.33
1341,1524,,2,10.177.66.66,Informational,10.196.92.1
1342,2455,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.88.18
1343,1666,Windows SMB Protection Violation,2,10.197.206.127,Critical,10.200.205.231
1344,3064,Apache Server Protection Violation,1,200.75.192.252,Critical,53.90.92.121
1345,2031,,5,168.248.19.147,Informational,10.0.11.116
1346,59,Windows SMB Protection Violation,2,10.196.150.68,Critical,10.200.205.231
1347,1683,Windows SMB Protection Violation,2,10.196.78.145,Critical,10.200.205.230
1348,2863,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.15
1349,1038,,2,10.197.90.191,Informational,153.75.70.44
1350,2143,Application Servers Protection Violation,1,200.75.192.254,High,201.154.48.30
1351,2766,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.49
1352,654,,2,10.196.78.116,Informational,191.33.223.209
1353,2450,NTP Enforcement Violation,1,200.75.192.254,High,190.105.139.106
1354,150,Windows SMB Protection Violation,2,10.197.90.197,Critical,10.200.205.230
1355,661,,2,10.196.224.23,Informational,29.1.135.132
1356,2490,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.49
1357,1225,,2,10.197.206.31,Informational,10.81.15.11
1358,2572,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.15
1359,2700,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.49
1360,1262,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.87
1361,891,,2,192.168.194.166,Informational,29.214.154.30
1362,3199,Streaming Engine: TCP anomaly detected,3,192.168.98.222,Informational,192.168.98.254
1363,1206,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.110
1364,151,Windows SMB Protection Violation,2,10.196.222.71,Critical,10.200.205.230
1365,1530,Windows SMB Protection Violation,2,10.196.12.14,Critical,10.200.205.231
1366,1218,,2,10.197.90.191,Informational,153.75.70.44
1367,84,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.32
1368,413,,2,10.196.150.75,Informational,43.252.172.80
1369,2310,NTP Enforcement Violation,1,200.75.192.254,High,191.216.32.134
1370,620,,2,10.196.78.116,Informational,191.33.223.38
1371,1205,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.208.105
1372,2657,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.18
1373,2042,,5,60.173.225.8,Informational,10.0.11.120
1374,2246,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.15
1375,1996,,5,157.101.250.49,Informational,10.0.11.73
1376,1599,Windows SMB Protection Violation,2,10.196.222.117,Critical,10.200.205.230
1377,1719,Windows SMB Protection Violation,2,10.196.222.128,Critical,10.200.205.230
1378,32,Windows SMB Protection Violation,2,10.196.222.169,Critical,10.200.205.230
1379,2150,Application Servers Protection Violation,1,200.75.192.252,High,190.105.139.119
1380,1523,,2,10.177.66.66,Informational,10.196.142.76
1381,1131,,2,10.196.88.54,Informational,10.129.235.250
1382,3132,SSL Enforcement Violation,1,200.75.192.250,Low,77.6.167.142
1383,2703,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.214
1384,2721,Scanner Enforcement Violation,1,200.75.192.252,Critical,146.143.208.71
1385,1392,Windows SMB Protection Violation,2,10.196.74.24,Critical,10.200.205.231
1386,3114,Application Servers Protection Violation,1,200.75.192.254,High,190.105.139.91
1387,1525,Windows SMB Protection Violation,2,10.196.80.30,Critical,10.200.205.231
1388,820,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.4
1389,2672,NTP Enforcement Violation,1,200.75.192.250,High,74.232.187.126
1390,2641,Scanner Enforcement Violation,1,200.75.192.252,High,100.124.216.26
1391,2172,Scanner Enforcement Violation,1,200.75.192.254,High,159.122.2.231
1392,3015,Scanner Enforcement Violation,1,200.75.192.250,High,115.110.38.6
1393,2371,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.88.18
1394,2322,Scanner Enforcement Violation,1,200.75.192.250,High,153.135.64.123
1395,2782,Scanner Enforcement Violation,1,200.75.192.254,High,153.135.64.123
1396,1718,Windows SMB Protection Violation,2,10.197.204.30,Critical,10.200.205.230
1397,1376,Windows SMB Protection Violation,2,10.197.90.183,Critical,10.200.205.230
1398,2677,Scanner Enforcement Violation,1,200.75.192.250,High,100.124.216.26
1399,3075,Web Server Enforcement Violation,1,200.75.192.252,Critical,210.13.201.137
1400,2251,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.88.55
1401,2098,Web Server Enforcement Violation,1,200.75.192.252,Critical,60.203.9.54
1402,1827,Windows SMB Protection Violation,2,10.196.74.13,Critical,10.200.205.231
1403,1999,,5,74.67.179.11,Informational,10.0.11.120
1404,345,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.94.24
1405,559,,2,10.196.224.8,Informational,29.79.192.52
1406,2594,NTP Enforcement Violation,1,200.75.192.250,High,190.105.139.74
1407,1480,Windows SMB Protection Violation,2,10.197.202.33,Critical,10.200.205.231
1408,2705,NTP Enforcement Violation,1,200.75.192.250,High,191.94.111.1
1409,2079,Streaming Engine: TCP anomaly detected,5,210.79.197.203,Informational,10.0.11.73
1410,194,Scanner Enforcement Violation,2,46.127.197.178,Critical,10.197.208.130
1411,2867,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.65
1412,9,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.84.21
1413,3014,Streaming Engine: Potential network configuration problem detected,1,190.31.92.195,Informational,200.75.192.252
1414,420,,2,10.196.88.20,Informational,219.19.162.21
1415,3005,Scanner Enforcement Violation,1,200.75.192.250,High,169.172.28.133
1416,2332,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.199
1417,2925,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.15
1418,1790,Windows SMB Protection Violation,2,10.196.78.15,Critical,10.200.205.230
1419,1923,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.167
1420,3007,Scanner Enforcement Violation,1,200.75.192.252,High,153.135.79.132
1421,764,,2,10.200.41.26,Informational,29.44.170.89
1422,1085,,2,10.197.208.87,Informational,191.33.223.204
1423,756,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.123
1424,2556,Streaming Engine: Potential network configuration problem detected,1,19.107.21.200,Informational,200.75.192.252
1425,2959,Scanner Enforcement Violation,1,200.75.192.252,High,191.107.80.192
1426,1008,,2,10.196.86.47,Informational,29.43.240.10
1427,2871,Scanner Enforcement Violation,1,200.75.192.254,High,148.4.25.230
1428,1730,Windows SMB Protection Violation,2,10.196.142.76,Critical,10.200.205.231
1429,3000,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.15
1430,548,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.142.85
1431,359,,2,192.168.196.252,Informational,94.221.17.80
1432,2646,Scanner Enforcement Violation,1,200.75.192.254,High,57.75.130.176
1433,1953,,5,78.21.91.94,Informational,10.0.11.152
1434,298,,2,10.196.144.51,Informational,43.252.172.70
1435,990,,2,10.196.78.126,Informational,191.33.223.210
1436,3138,Scanner Enforcement Violation,1,200.75.192.254,High,115.236.88.47
1437,159,Windows SMB Protection Violation,2,10.196.14.10,Critical,10.200.205.230
1438,127,,2,10.177.66.66,Informational,10.200.44.39
1439,1286,,2,10.196.86.85,Informational,95.207.16.140
1440,782,,2,10.196.206.10,Informational,58.46.134.16
1441,2027,,5,58.22.7.21,Informational,10.0.11.116
